lastCred,interest,payment,remCred,isFraud
51835.44,0.05,441.18,51610.24,0
94410.0,0.01,4498.84,89989.84,0
71282.82,0.01,4783.41,66558.81,0
4826.39,0.01,4277.38,553.03,0
58797.71,0.01,244.37,58602.34,0
53230.94,0.04,953.62,52454.76,0
52882.56,0.02,588.1,52382.6,0
16022.19,0.04,832.19,15243.41,0
67986.69,0.0,2052.03,65934.66,0
50108.84,0.03,685.49,49548.62,0
41463.59,0.02,4201.43,37331.27,0
23899.92,0.04,1928.68,22050.91,0
57163.83,0.0,275.46,56888.37,0
89272.35,0.02,400.73,89020.41,0
38899.05,0.02,4775.86,34188.02,0
64234.61,0.01,1830.79,62457.35,0
36215.94,0.05,1649.58,34717.26,0
6215.45,0.04,1937.12,4299.05,0
54585.37,0.01,4510.5,50120.36,0
90228.33,0.0,3072.93,87155.4,0
71433.63,0.05,3684.9,68046.37,0
84915.94,0.01,671.16,84315.54,0
79418.95,0.01,2024.76,77460.37,0
98594.98,0.01,1172.33,97504.81,0
21962.6,0.03,216.19,21801.32,0
52792.14,0.03,2863.33,50060.79,0
42079.44,0.03,639.75,41544.89,0
97600.09,0.04,456.04,97469.38,0
97435.79,0.05,2453.29,95388.48,0
66353.69,0.04,918.83,65656.04,0
63246.36,0.02,958.78,62392.99,0
94601.88,0.04,1015.48,93901.74,0
82652.39,0.02,1897.21,80892.93,0
93049.48,0.0,3219.27,89830.21,0
47131.02,0.05,201.89,47125.51,0
75935.92,0.02,2206.88,73855.6,0
82187.84,0.01,2138.7,80117.63,0
50088.7,0.01,1030.92,49099.52,0
83440.68,0.03,628.29,83020.99,0
44546.64,0.03,4920.92,39737.09,0
50334.62,0.01,792.25,49584.32,0
48738.15,0.01,3526.12,45252.65,0
61273.04,0.01,2520.43,58803.67,0
88076.85,0.04,4796.98,83573.46,0
23876.35,0.03,3598.32,20337.72,0
20197.8,0.02,3305.06,16926.4,0
64707.91,0.0,1946.91,62761.0,0
73993.97,0.01,1242.03,72813.6,0
23547.12,0.02,2027.76,21558.61,0
54495.94,0.02,1024.68,53562.09,0
34962.76,0.04,4374.72,30704.58,0
54428.03,0.01,2209.78,52263.61,0
83310.76,0.01,2458.5,80921.69,0
51919.24,0.01,1595.88,50366.63,0
58501.97,0.02,1236.59,57362.88,0
47560.7,0.03,328.96,47350.64,0
88971.21,0.02,4534.77,84584.73,0
32878.99,0.03,2160.04,30801.15,0
86838.17,0.02,3531.3,83451.6,0
28548.73,0.0,777.26,27771.47,0
83933.54,0.03,4310.1,79833.27,0
77822.31,0.01,1122.07,76765.09,0
6469.1,0.02,1907.33,4572.55,0
53465.06,0.03,3671.99,49926.73,0
72432.74,0.02,332.95,72220.51,0
53388.75,0.03,3471.25,50050.97,0
38965.93,0.01,4680.2,34552.21,1
63164.02,0.02,2060.79,61208.5,0
11125.29,0.02,1094.2,10049.63,0
20467.36,0.0,439.9,20027.46,0
60946.62,0.02,3978.19,57070.01,0
94428.23,0.03,2819.21,91845.09,0
38055.08,0.04,2725.7,35592.52,1
44636.87,0.04,4493.97,40291.69,0
53527.31,0.02,643.36,52973.16,0
73985.29,0.03,3425.78,70744.47,0
63709.27,0.03,4557.38,59311.16,0
16621.84,0.04,2124.19,14553.06,0
6153.34,0.04,3538.3,2635.55,0
4132.47,0.01,1374.09,2761.82,0
95809.8,0.02,4059.33,91910.15,0
46927.06,0.02,379.08,46626.19,0
77709.54,0.03,3002.38,74901.43,0
97022.36,0.03,2756.89,94508.03,0
84332.36,0.01,1806.1,82596.54,0
90607.73,0.0,2528.69,88079.04,0
79406.17,0.02,4608.69,74929.82,0
36300.99,0.02,1379.22,34982.27,0
23461.54,0.04,2021.97,21517.78,0
2758.55,0.02,241.63,2521.52,0
82102.18,0.0,3916.92,78185.26,0
24874.11,0.04,3931.27,21025.75,0
81597.0,0.01,3742.74,77922.26,0
74489.46,0.04,269.81,74467.95,0
98463.29,0.01,927.01,97618.33,0
73358.73,0.05,2864.22,70800.17,0
41191.4,0.03,3408.32,37886.06,0
84440.0,0.04,1905.86,82910.9,1
90798.28,0.02,1437.8,89511.81,0
60789.74,0.03,1522.61,59419.1,0
91616.74,0.02,4815.55,86953.88,0
65769.86,0.03,644.79,65289.49,0
69248.65,0.04,1511.78,67967.7,0
96344.66,0.04,3624.68,93041.13,0
62564.43,0.02,3075.79,59592.91,0
2911.17,0.02,105.28,2810.74,0
18172.26,0.0,4530.87,13641.39,0
22684.21,0.02,2922.19,19799.83,0
38522.66,0.04,367.99,38283.08,0
62203.97,0.01,4539.53,57716.28,0
59092.09,0.03,1226.78,58013.04,0
39891.7,0.03,2791.88,37199.55,0
38573.04,0.04,1373.42,37328.2,0
89398.23,0.0,2044.84,87353.39,0
98555.55,0.04,2108.98,96775.09,0
76368.58,0.03,3101.41,73458.09,0
92134.8,0.04,4489.85,87952.07,0
6770.78,0.05,1735.5,5063.49,0
66386.61,0.04,1310.03,65297.87,0
4972.14,0.02,846.66,4133.77,0
79852.07,0.05,4931.8,75252.99,0
18848.86,0.01,4197.51,14667.06,0
64118.14,0.01,4011.27,60160.3,0
26121.84,0.03,1208.4,24978.74,0
90726.73,0.01,3567.12,87235.22,0
82550.09,0.02,2762.35,79925.32,0
26386.08,0.02,2685.39,23744.67,0
1148.82,0.01,426.83,722.95,0
39985.04,0.02,4541.5,35510.18,0
21553.23,0.03,2826.43,18922.0,1
26647.33,0.03,3293.14,23420.81,0
86777.85,0.02,3541.52,83380.96,0
22750.7,0.0,340.53,22410.17,0
54760.56,0.01,639.36,54166.83,0
51361.24,0.03,1533.99,49955.65,0
87859.2,0.0,3192.14,84667.06,0
16275.05,0.04,4885.85,11443.45,0
12073.9,0.0,7.41,12066.49,0
11185.95,0.01,2254.94,8940.33,0
8325.78,0.03,2250.26,6096.33,0
14507.25,0.01,3641.46,10877.88,0
56591.26,0.01,3759.34,52879.08,0
34322.51,0.03,251.56,34156.76,0
44605.82,0.01,2918.14,41724.85,0
81662.24,0.01,3343.11,78387.18,0
25283.02,0.0,1781.96,23501.06,0
27451.49,0.03,1608.85,25911.27,0
22106.68,0.05,777.48,21421.31,0
54957.75,0.04,2067.05,53073.89,0
86717.15,0.03,599.6,86334.34,0
66623.49,0.03,863.28,65926.77,0
57861.88,0.01,4272.08,53638.02,0
13013.14,0.02,3926.64,9108.19,0
19243.0,0.01,1383.56,17875.48,0
28655.02,0.03,1192.56,27534.1,0
64694.87,0.01,2416.78,62332.0,0
67483.96,0.03,1004.1,66648.57,0
8003.47,0.04,744.33,7285.82,0
11331.35,0.04,367.86,11001.26,0
55474.08,0.02,2482.97,53083.57,0
37966.14,0.01,4713.71,33284.07,0
42084.93,0.02,1143.45,41011.62,0
79142.11,0.03,2723.41,76616.56,0
67611.44,0.02,3026.66,64697.47,0
5745.43,0.03,2029.25,3730.54,0
47255.29,0.05,4282.57,43169.62,0
11951.25,0.05,1596.21,10404.84,0
9918.49,0.02,676.5,9258.52,0
51020.95,0.02,2107.46,48998.52,0
76709.61,0.03,4161.57,72739.81,0
41306.23,0.0,575.17,40731.06,0
69165.72,0.04,2117.96,67278.31,0
58392.31,0.04,2922.89,55664.06,0
83585.36,0.01,2324.04,81330.97,0
24221.49,0.01,1494.3,22747.37,0
3437.1,0.01,2736.06,703.9,0
21441.14,0.02,966.34,20510.54,0
16712.65,0.03,1402.07,15352.36,0
63500.25,0.01,817.5,62735.67,0
42170.1,0.01,3080.71,39124.53,0
89907.0,0.03,1290.05,88841.72,0
13177.44,0.04,1887.57,11333.79,0
57719.85,0.01,3231.15,54536.8,0
14313.12,0.04,4934.38,9426.45,0
25859.31,0.01,1934.47,23946.39,0
48162.75,0.0,218.6,47944.15,0
93999.43,0.01,2174.87,91902.89,0
82572.48,0.0,2612.91,79959.57,0
29459.08,0.01,2438.63,27045.0,0
98389.35,0.01,3549.26,94922.08,0
54938.08,0.01,2428.19,52555.67,0
66494.38,0.05,3860.28,62911.16,0
42134.64,0.01,3816.81,38352.94,0
16535.11,0.04,3248.8,13341.43,0
91711.98,0.03,3390.34,88550.92,0
71097.1,0.0,1986.67,69110.43,0
79852.92,0.0,2027.84,77825.08,0
92917.17,0.01,1721.26,91273.34,0
22328.38,0.01,3723.51,18623.48,0
94966.32,0.01,2992.13,92053.33,0
56818.84,0.03,2766.42,54194.47,0
12447.39,0.03,2580.48,9898.03,0
99383.5,0.03,4616.52,95015.44,0
43058.44,0.02,1659.1,41471.1,0
22420.16,0.0,3986.49,18433.67,0
51169.88,0.04,1885.42,49455.03,0
15184.08,0.01,4351.51,10845.22,0
20802.5,0.03,2460.99,18393.52,0
38468.59,0.01,1750.48,36750.17,0
54637.79,0.0,3909.14,50728.65,0
56797.57,0.02,180.27,56711.96,0
41638.16,0.03,405.63,41336.63,0
53181.45,0.03,3069.99,50244.41,0
7082.7,0.02,1613.76,5480.74,0
1484.11,0.03,74.86,1412.96,0
10627.11,0.04,3830.64,6831.89,0
90505.8,0.01,3630.47,86950.75,0
93600.65,0.01,4407.17,89271.48,0
13676.8,0.0,1812.3,11864.5,0
31932.06,0.04,3378.71,28659.79,0
1980.75,0.01,538.84,1443.56,0
88477.8,0.04,4447.28,84325.45,0
26082.92,0.0,4471.41,21611.51,0
37181.23,0.03,3456.08,33818.1,0
72623.27,0.02,3314.46,69429.85,0
37986.1,0.02,733.23,37316.18,0
96457.65,0.01,3711.53,92826.5,0
25650.29,0.03,143.01,25571.41,0
48849.66,0.01,3511.65,45378.72,0
19833.07,0.03,2516.41,17366.24,0
34035.15,0.03,330.22,33790.02,0
63331.38,0.02,4176.0,59260.93,0
67661.12,0.04,2043.25,65843.41,0
21449.0,0.01,1698.59,19768.28,0
68349.45,0.03,3840.88,64679.44,0
62816.97,0.01,4650.04,58219.28,0
23679.05,0.02,3475.99,20242.53,0
13904.95,0.02,877.72,13050.4,0
5836.71,0.02,4289.56,1556.88,0
6325.67,0.02,3561.46,2774.75,0
22113.44,0.01,2040.69,20091.18,0
85016.51,0.04,3153.76,82146.14,0
15111.67,0.01,3325.37,11798.89,0
12894.42,0.04,1086.22,11851.18,0
29604.32,0.03,662.44,29015.89,0
14447.52,0.03,2693.39,11790.25,0
91257.73,0.01,4640.56,86693.22,0
40742.18,0.05,2230.33,38681.61,0
10715.22,0.01,4818.5,5905.65,0
29784.83,0.01,1663.13,28146.52,0
19382.23,0.04,4230.9,15215.94,0
18166.93,0.05,1341.84,16900.79,0
49809.09,0.01,1747.19,48103.41,0
8032.64,0.0,4650.64,3382.0,0
16235.78,0.04,2821.89,13468.01,0
38485.52,0.05,498.33,38147.55,0
44697.96,0.03,3939.84,40869.86,0
55710.04,0.02,1526.91,54275.98,0
63893.66,0.01,2117.05,61829.85,0
47483.82,0.04,2428.59,45213.51,0
74753.05,0.01,1540.45,73274.89,0
82027.86,0.03,4837.29,77395.64,0
97654.49,0.02,4557.89,93259.36,0
17828.22,0.02,4556.82,13301.11,0
54910.99,0.01,2661.24,52295.51,0
71915.69,0.02,3530.01,68505.54,0
95505.02,0.01,2071.99,93512.62,0
70226.7,0.0,2979.97,67246.73,0
29906.64,0.0,1416.89,28489.75,0
58655.34,0.04,2540.25,56310.61,0
25226.75,0.01,1043.42,24204.35,0
93099.43,0.02,2469.03,90785.57,0
55331.55,0.05,1473.49,54088.61,0
38852.67,0.02,2492.34,36425.08,0
87545.04,0.05,1052.11,86857.7,0
93240.92,0.02,2895.44,90500.88,0
3999.07,0.04,814.33,3198.07,0
17257.17,0.04,3370.83,13943.86,0
94733.79,0.01,1107.65,93705.08,0
18092.22,0.02,979.39,17142.98,0
99587.97,0.02,4853.13,94900.82,0
4349.59,0.04,1315.14,3048.95,0
33301.56,0.0,370.78,32930.78,0
23781.6,0.01,1028.18,22773.24,0
73165.12,0.01,1298.41,71927.68,0
65050.94,0.04,3826.2,61441.58,0
62615.63,0.03,2474.48,60297.69,0
57000.61,0.02,3446.64,53648.97,0
34753.14,0.04,2560.23,32308.75,0
94480.32,0.04,1445.69,93349.56,0
36406.63,0.02,1223.03,35244.28,0
8873.97,0.02,2498.11,6390.65,0
9030.47,0.03,4111.78,4941.27,0
4615.41,0.01,4322.83,296.43,0
81417.35,0.03,1693.71,79927.18,0
95130.78,0.03,2511.35,92857.26,0
31788.46,0.02,1444.05,30397.39,0
90982.94,0.02,1939.92,89194.66,0
51646.53,0.02,3999.75,47732.86,0
97622.68,0.02,1665.66,96119.72,0
30235.17,0.05,859.18,29501.97,0
95006.41,0.05,1762.77,93727.64,1
74840.95,0.02,4572.84,70392.84,0
84622.76,0.01,1337.13,83356.15,0
10116.24,0.05,984.54,9173.85,0
56397.35,0.04,3796.99,52788.35,0
83363.92,0.03,2918.95,80653.38,0
76665.47,0.0,75.07,76590.4,0
87453.86,0.04,1003.58,86741.79,0
7986.32,0.02,2911.2,5088.43,0
80059.39,0.01,4594.23,75531.88,0
55974.21,0.01,1974.85,54046.01,0
20548.28,0.04,3333.86,17282.91,0
65783.76,0.04,3663.35,62339.69,0
80879.67,0.02,770.79,80243.68,0
80936.68,0.01,266.5,80737.63,0
2799.21,0.0,1026.69,1772.52,0
51123.33,0.01,3674.01,47491.92,0
7461.96,0.04,1298.95,6187.88,0
60686.06,0.04,4340.35,56548.0,0
27318.12,0.02,3603.07,23760.58,0
77490.91,0.04,4591.36,73157.85,0
37280.34,0.01,4761.59,32549.82,0
29039.84,0.03,1917.26,27195.18,0
24552.18,0.05,3748.22,20906.26,0
17686.78,0.0,3287.16,14399.62,0
73426.16,0.03,328.77,73280.96,0
93826.6,0.03,2317.39,91743.78,0
22609.21,0.05,3802.61,18900.81,0
85674.39,0.03,3930.1,81958.48,0
19828.92,0.01,3996.9,15848.54,0
36130.69,0.02,991.99,35198.92,0
18275.81,0.0,2897.82,15377.99,0
71501.59,0.02,2393.25,69227.51,0
63863.84,0.01,3199.27,60717.79,0
49572.85,0.03,3896.8,45799.98,0
66852.63,0.04,2595.62,64479.85,0
10021.42,0.05,1018.07,9045.11,0
17541.14,0.05,3377.44,14236.79,0
61732.37,0.01,4263.87,57519.94,0
26167.29,0.0,538.84,25628.45,0
84445.79,0.01,2752.74,81763.42,0
83212.8,0.03,3562.51,79858.32,0
69561.2,0.04,3541.15,66251.92,0
49861.85,0.03,1894.88,48091.62,0
54563.91,0.01,681.94,53927.44,0
36424.72,0.02,3937.53,32547.9,0
55801.6,0.01,2899.67,52948.43,0
73834.35,0.03,3861.18,70157.76,0
10350.1,0.02,2873.05,7494.3,0
83992.54,0.05,1695.86,82646.65,0
18527.16,0.02,914.5,17643.54,0
51055.46,0.03,2033.78,49149.32,0
89322.0,0.03,535.47,89009.83,0
22756.59,0.01,2849.65,19925.9,0
31826.25,0.0,4466.47,27359.78,0
87851.17,0.02,2921.59,85076.0,0
70231.12,0.04,1496.01,68969.21,0
57839.82,0.05,703.22,57377.6,0
93605.24,0.01,3332.88,90350.36,0
94618.74,0.03,979.23,93876.06,0
68638.85,0.0,2735.12,65903.73,0
68432.76,0.02,3313.92,65232.89,0
90534.77,0.04,617.77,90218.78,0
21928.52,0.01,4172.41,17774.38,0
88227.55,0.05,1048.29,87546.87,0
29827.8,0.04,648.6,29278.63,0
55903.32,0.01,3000.29,52949.62,0
18049.24,0.0,3277.96,14771.28,0
6815.57,0.04,2477.78,4360.51,0
17655.42,0.01,394.72,17275.41,0
24882.89,0.02,4066.89,20857.47,0
33186.17,0.03,1656.83,31612.31,0
76600.6,0.02,3139.95,73588.32,0
77333.71,0.03,2225.83,75301.21,0
19025.99,0.04,1236.33,17853.08,0
23611.48,0.03,3060.88,20609.63,0
60029.82,0.04,1663.56,58566.36,0
6428.91,0.05,3826.01,2629.69,0
34710.71,0.04,3690.82,31135.59,0
41393.3,0.02,1048.52,40413.77,0
55614.56,0.02,1841.87,53865.38,0
62572.39,0.01,2479.05,60145.48,0
42302.36,0.05,4383.47,38095.15,0
80806.32,0.0,4349.53,76456.79,0
51148.68,0.0,190.59,50958.09,0
13443.7,0.02,2177.33,11288.78,0
68359.66,0.04,543.08,68044.45,0
38477.46,0.0,1796.23,36681.23,0
51083.08,0.02,3438.61,47729.61,0
72932.65,0.01,2386.49,70606.94,0
95755.46,0.04,2970.55,93104.09,0
27951.03,0.02,572.74,27424.88,0
53005.06,0.04,643.9,52537.84,0
88343.88,0.03,2204.9,86359.84,0
76222.53,0.01,4990.81,71295.24,0
9044.98,0.02,3879.62,5180.43,0
67236.37,0.0,422.99,66813.38,0
56274.99,0.04,1586.42,54876.15,0
26966.82,0.04,1591.47,25465.24,0
23557.36,0.03,4773.98,18842.27,0
92559.95,0.04,3177.12,89691.36,0
81927.8,0.03,2459.01,79673.61,0
57160.53,0.03,3952.83,53350.6,0
57354.68,0.03,2039.15,55458.92,0
82888.89,0.02,2904.05,80122.99,0
67221.28,0.04,3479.34,63966.01,0
24317.53,0.01,1215.36,23122.43,0
48508.51,0.01,4586.51,43962.42,0
69054.23,0.02,3994.96,65174.36,0
28052.12,0.0,3907.13,24144.99,0
51468.83,0.0,4937.62,46531.21,0
13503.29,0.03,2954.98,10582.07,0
69737.66,0.01,3845.31,65950.46,0
51750.24,0.05,1034.22,50931.65,0
69607.56,0.03,1769.02,68012.56,0
39351.58,0.02,500.73,38916.44,0
65383.9,0.05,3176.32,62480.01,0
34761.84,0.03,3161.7,31687.04,0
69720.26,0.04,1454.09,68498.57,0
22238.47,0.05,1882.33,20448.8,0
50402.82,0.03,327.33,50201.5,0
78513.43,0.0,3436.5,75076.93,0
29834.03,0.03,227.66,29680.96,0
18239.26,0.0,4764.62,13474.64,0
97733.04,0.02,2062.3,95833.63,0
93525.44,0.02,4436.33,89244.99,0
48055.47,0.01,3513.18,44582.34,0
76124.21,0.04,838.07,75539.89,0
13018.21,0.0,2421.65,10596.56,0
90103.35,0.02,261.85,89991.67,0
22616.91,0.04,2476.27,20216.03,0
88110.03,0.05,4799.82,83677.34,0
69354.18,0.05,4207.72,65435.44,0
48666.7,0.03,3929.48,44858.89,0
81141.66,0.04,2218.1,79194.03,0
46584.09,0.01,571.54,46051.37,0
14286.14,0.01,2010.23,12287.82,0
31252.31,0.01,489.99,30788.36,0
5296.9,0.02,1428.73,3877.0,0
53475.81,0.04,2491.75,51162.31,0
71160.38,0.03,1342.74,69995.54,0
32764.35,0.03,2436.6,30409.66,0
9573.96,0.04,1288.46,8317.41,0
81430.9,0.05,2852.05,78918.15,0
11670.51,0.01,1988.16,9692.08,0
37241.64,0.02,1178.42,36125.29,0
3039.36,0.04,169.47,2880.02,0
27008.97,0.04,153.68,26945.32,0
77055.8,0.02,2461.58,74722.65,0
56330.18,0.02,2192.83,54231.23,0
70255.74,0.02,1752.47,68620.36,0
45967.62,0.02,3415.8,42628.43,0
43259.64,0.01,2760.73,40534.96,0
86230.26,0.04,4017.77,82499.92,0
11431.25,0.0,3969.42,7461.83,0
51930.16,0.05,4165.77,47980.77,0
57683.64,0.03,3861.44,53966.41,0
86092.91,0.04,1478.94,84900.95,0
53278.45,0.0,4102.93,49175.52,0
68324.8,0.05,4128.63,64480.86,0
85962.04,0.04,1495.82,84752.76,0
76481.42,0.03,360.37,76312.25,0
13571.33,0.01,1190.18,12392.46,0
17347.75,0.03,4438.21,12952.91,0
72410.31,0.04,1700.42,70951.26,0
16883.22,0.03,4782.89,12142.54,0
62590.0,0.01,1636.65,61005.51,0
56915.79,0.02,4270.24,52740.41,0
85594.57,0.01,4644.93,81020.97,0
59433.25,0.03,2138.02,57443.81,0
18491.33,0.03,4611.78,13925.78,0
10296.78,0.01,3254.63,7050.73,0
91169.13,0.03,589.9,90807.15,0
68398.92,0.03,3776.86,64793.06,0
69535.65,0.03,4418.65,65290.84,0
17919.14,0.01,1616.92,16317.15,0
19272.37,0.05,3405.08,15947.59,0
52514.85,0.02,4635.48,47966.89,0
31191.23,0.01,412.08,30805.14,0
97496.66,0.04,4339.99,93481.66,0
15314.58,0.01,4724.14,10603.2,0
95714.39,0.04,3374.73,92658.71,0
55636.15,0.0,1641.37,53994.78,0
79687.53,0.01,2454.52,77299.42,0
68672.02,0.03,4415.99,64427.71,0
48181.88,0.03,793.08,47509.25,0
81273.19,0.01,3540.95,77799.97,0
78184.33,0.01,1170.23,77079.25,0
84205.62,0.01,803.15,83472.64,0
62088.4,0.02,3998.56,58193.32,0
67760.26,0.04,1546.33,66439.8,0
38604.31,0.01,4393.29,34243.19,0
7198.57,0.01,3781.32,3423.25,0
14138.05,0.04,4700.17,9485.01,0
17422.55,0.04,738.27,16742.36,0
92216.21,0.03,3763.23,88683.52,0
61759.34,0.01,2701.76,59109.05,0
31983.43,0.01,1546.49,30463.59,0
8999.69,0.04,4784.11,4245.58,0
77430.73,0.04,2017.22,75671.61,0
87013.31,0.05,693.26,86682.61,0
15449.16,0.01,4461.83,11000.2,0
62027.63,0.01,3013.67,59065.65,0
98034.0,0.02,2951.17,95246.22,0
27617.68,0.02,4788.53,22875.18,0
54756.75,0.02,4303.66,50544.35,0
57248.42,0.03,2508.74,54882.8,0
18722.12,0.03,1230.38,17538.55,0
13557.77,0.04,836.14,12766.82,0
9761.66,0.01,4501.95,5267.84,0
17751.84,0.03,2616.32,15179.9,0
86490.98,0.0,186.4,86304.58,0
44212.45,0.02,1833.94,42452.2,0
91893.72,0.04,1363.71,90836.32,0
73192.71,0.02,2456.56,70858.14,0
65604.2,0.03,1795.87,63972.34,0
42772.29,0.04,4246.05,38668.81,0
7273.87,0.04,2371.83,4926.29,0
55744.84,0.04,2487.49,53443.17,0
79012.63,0.05,2932.12,76409.73,0
3319.43,0.04,1667.01,1663.48,0
65691.85,0.03,3357.13,62498.95,0
61253.6,0.03,4285.69,57121.04,0
28408.45,0.03,594.44,27885.03,0
76083.91,0.05,330.53,76070.4,0
58364.2,0.04,315.49,58243.26,0
25259.01,0.01,706.53,24573.53,0
44881.1,0.02,1715.66,43240.24,0
71834.93,0.02,2220.89,69733.76,0
39109.86,0.04,1804.58,37435.65,0
33964.94,0.04,3706.56,30371.6,0
59037.57,0.02,2594.18,56541.79,0
43295.46,0.01,3207.84,40123.7,0
32927.21,0.01,3106.12,29848.53,0
41396.87,0.04,3981.61,37553.25,0
16172.46,0.04,1582.87,14643.5,0
53030.11,0.01,2915.22,50159.08,0
40302.19,0.03,456.36,39946.59,0
2905.22,0.02,2888.45,21.61,0
24788.43,0.0,1456.27,23332.16,0
58475.93,0.02,491.0,58082.39,0
85982.29,0.03,4420.06,81777.19,0
2270.91,0.05,1682.23,598.14,0
78686.79,0.0,638.97,78047.82,0
80889.17,0.05,777.97,80448.24,0
43355.06,0.01,4103.81,39287.38,0
18224.33,0.05,4022.5,14277.76,0
27846.81,0.04,298.44,27641.19,0
75843.45,0.04,4281.95,71814.31,0
21659.46,0.03,1762.43,19951.18,0
95973.98,0.02,1622.69,94511.25,0
69608.71,0.03,3693.5,66089.23,0
41469.18,0.01,3113.88,38389.86,0
14939.51,0.0,3967.42,10972.09,0
5334.05,0.02,3701.0,1641.94,0
21494.76,0.05,2286.51,19297.81,0
53579.73,0.02,906.21,52762.82,0
88174.6,0.03,3352.31,85042.73,0
12685.04,0.02,2614.97,10091.21,0
15510.75,0.01,126.59,15397.09,0
46142.46,0.04,3407.85,42888.42,0
46843.28,0.02,4214.43,42706.92,0
67496.42,0.03,2049.37,65615.79,0
17366.86,0.02,2913.05,14482.75,0
34338.21,0.03,1660.9,32763.16,0
50391.81,0.0,1004.83,49386.98,0
28428.91,0.03,2694.83,25805.15,0
88924.25,0.04,1268.69,87951.97,0
36202.5,0.0,1375.66,34826.84,0
82183.84,0.05,2192.46,80333.81,0
90208.46,0.01,3565.02,86718.61,0
66924.85,0.05,2291.97,64911.73,0
95412.81,0.02,1098.58,94473.25,0
35670.26,0.03,1706.07,34053.37,0
47758.92,0.02,3367.05,44471.47,0
37776.8,0.02,4276.36,33563.4,0
52117.37,0.01,1774.37,50386.43,0
9755.96,0.02,4188.8,5583.42,0
44721.55,0.02,1377.07,43419.02,0
12656.08,0.05,2994.85,9713.96,0
32781.52,0.02,3226.36,29609.8,0
22236.02,0.0,2203.2,20032.82,0
67214.86,0.02,4964.39,62362.49,0
24968.86,0.0,4479.79,20489.07,0
51591.11,0.04,3871.37,47891.71,0
29207.64,0.02,4011.78,25244.54,0
10337.29,0.02,1084.32,9270.2,0
10209.59,0.05,3222.4,7029.73,0
70407.78,0.0,185.08,70222.7,0
92817.96,0.04,3258.93,90031.37,1
81408.84,0.01,749.07,80727.61,0
9008.14,0.05,4840.67,4205.0,0
36197.5,0.03,2780.4,33507.59,0
92422.29,0.04,1811.23,90919.13,0
70249.67,0.03,546.74,69878.55,0
68707.92,0.03,407.32,68472.37,0
906.08,0.02,498.98,408.61,0
48010.69,0.03,3371.89,44758.83,0
81183.4,0.05,3024.16,78497.5,0
37571.58,0.03,4260.92,33404.59,0
21242.24,0.03,1147.79,20147.56,0
64069.61,0.03,668.85,63560.93,0
9367.37,0.01,483.04,8892.14,0
42318.39,0.04,397.4,42062.05,0
84001.9,0.02,4409.25,79732.65,0
77254.52,0.01,3157.57,74161.33,0
69613.73,0.03,2808.11,66979.65,0
38021.86,0.02,1752.28,36332.95,0
5330.52,0.03,4573.24,770.61,0
30861.24,0.0,543.35,30317.89,0
94059.42,0.02,2056.6,92159.59,0
17282.99,0.01,1551.53,15745.86,0
67791.34,0.02,1982.93,65921.4,0
71167.9,0.04,3682.14,67722.99,0
88534.09,0.03,4618.21,84137.22,0
31720.52,0.0,2436.82,29283.7,0
9357.28,0.03,1437.0,7943.67,0
8854.47,0.03,2671.84,6204.77,0
23024.07,0.05,967.48,22152.52,0
54207.06,0.01,3242.91,51009.32,0
73161.63,0.04,4067.05,69338.45,0
85430.03,0.02,1556.1,84016.31,0
97488.74,0.04,1733.62,96080.08,0
34400.65,0.04,1615.3,32900.02,0
49175.44,0.03,258.47,49039.91,0
46791.83,0.04,1270.36,45677.44,0
20272.12,0.0,1797.69,18474.43,0
60451.26,0.04,3846.64,56806.12,0
90539.15,0.04,1648.78,89192.17,0
68131.96,0.03,4597.15,63705.14,0
7503.09,0.03,24.65,7497.2,0
93398.47,0.05,4492.51,89295.12,0
3636.03,0.05,1141.75,2509.43,0
91977.93,0.01,1782.99,90271.59,0
47752.23,0.04,3362.05,44549.35,0
13369.21,0.01,3797.35,9583.0,0
15580.33,0.03,3158.29,12460.99,0
76162.82,0.05,1488.26,74991.91,0
67570.64,0.04,2240.18,65555.7,0
3245.78,0.04,3129.07,127.53,0
23226.12,0.04,1663.02,21640.52,0
75773.92,0.03,4144.13,71819.22,0
95691.57,0.02,2449.03,93402.03,0
36392.1,0.02,966.96,35485.79,0
45446.77,0.0,2113.68,43333.09,0
43565.98,0.01,792.13,42810.15,0
85333.16,0.03,4878.33,80668.16,0
50603.06,0.02,851.8,49835.6,0
64571.95,0.04,4522.1,60265.09,0
64361.41,0.03,3771.71,60750.6,0
10879.99,0.05,3176.46,7748.86,0
86178.1,0.03,4146.61,82246.94,0
67528.52,0.03,275.93,67421.41,0
79007.42,0.01,70.57,79002.69,0
81040.92,0.01,2602.45,78506.0,0
24645.82,0.0,2058.9,22586.92,0
58546.14,0.01,4695.06,53899.87,0
94409.95,0.01,3978.88,90509.74,0
61946.62,0.02,1018.52,61031.34,0
85013.27,0.0,4874.94,80138.33,0
84427.57,0.04,2033.72,82675.28,0
3949.01,0.0,2127.32,1821.69,0
68329.96,0.05,3160.68,65453.99,0
71445.02,0.02,4869.98,66694.12,0
85635.76,0.04,3303.64,82617.57,0
91637.77,0.04,598.03,91345.2,0
31738.71,0.05,566.87,31304.08,0
22582.43,0.02,4954.37,17665.7,0
2358.51,0.02,401.03,1961.41,0
75417.62,0.02,4031.74,71511.58,0
82749.18,0.03,3813.14,79142.91,0
